date,primary_type,description,location_description,arrest,beat,district,ward,community_area,latitude,longitude
2023-09-08 19:35:00,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,GAS STATION,True,0431,004,7,51,41.722352508,-87.584377376
2023-09-08 20:45:00,THEFT,RETAIL THEFT,SIDEWALK,True,2525,025,35,22,41.923367918,-87.726739308
2023-09-08 22:50:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,0225,002,20,40,41.790992508,-87.625877667
2023-09-08 23:09:00,BATTERY,SIMPLE,ALLEY,True,1033,010,24,30,41.850005613,-87.701222775
2023-09-08 09:20:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,2433,024,48,77,41.993043969,-87.660360363
2023-09-08 10:00:00,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),True,1713,017,33,14,41.965574769,-87.709472698
2023-09-08 11:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0621,006,17,71,41.755593339,-87.646596209
2023-09-08 18:15:00,BATTERY,SIMPLE,SIDEWALK,True,1124,011,28,27,41.880586939,-87.706110174
2023-09-08 11:40:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,0225,002,3,40,41.799187589,-87.624203193
2020-04-22 12:45:00,NARCOTICS,FOUND SUSPECT NARCOTICS,NURSING / RETIREMENT HOME,True,0211,002,3,35,41.832337226,-87.621793581
2023-09-08 17:08:00,LIQUOR LAW VIOLATION,SELL / GIVE / DELIVER LIQUOR TO MINOR,GROCERY FOOD STORE,True,1034,010,25,31,41.852274879,-87.66908723
2023-09-08 21:45:00,BATTERY,SIMPLE,MOVIE HOUSE / THEATER,True,0622,006,21,44,41.736126864,-87.629184056
2023-09-08 09:20:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,True,2513,025,29,25,41.911643732,-87.793649271
2023-09-08 00:05:00,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,VEHICLE NON-COMMERCIAL,True,0723,007,16,68,41.773054421,-87.644613656
2023-09-08 09:30:00,BURGLARY,UNLAWFUL ENTRY,COMMERCIAL / BUSINESS OFFICE,True,0924,009,12,61,41.82312334,-87.674466286
2023-09-08 08:45:00,NARCOTICS,FOUND SUSPECT NARCOTICS,GOVERNMENT BUILDING / PROPERTY,True,0222,002,5,39,41.805869465,-87.585195364
2023-09-08 23:29:00,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,True,1134,011,28,27,41.87281809,-87.70212526
2023-09-08 09:26:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,1822,018,27,8,41.909289945,-87.647258453
2023-09-08 22:41:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,GAS STATION,True,0925,009,20,37,41.816321863,-87.631189677
2023-09-08 22:45:00,ARSON,BY FIRE,ALLEY,True,1031,010,22,30,41.836404085,-87.718233103
2023-06-30 12:00:00,DECEPTIVE PRACTICE,FORGERY,AIRPORT BUILDING NON-TERMINAL - SECURE AREA,True,1651,016,41,76,41.976290414,-87.905227221
2023-09-08 19:03:00,CRIMINAL TRESPASS,TO LAND,HOTEL / MOTEL,True,0114,001,42,32,41.886370204,-87.620691199
2023-09-08 00:57:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,1233,012,25,31,41.857057118,-87.657625316
2023-09-08 21:05:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,1511,015,29,25,41.892114569,-87.77504208
2023-09-08 12:46:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,0213,002,3,38,41.817878252,-87.621443735
2023-09-08 22:52:00,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,ALLEY,True,1731,017,30,15,41.939965451,-87.746900353
2023-09-08 16:40:00,BATTERY,SIMPLE,STREET,True,0731,007,6,69,41.769044859,-87.631888748
2023-09-08 16:48:00,NARCOTICS,POSSESS - COCAINE,STREET,True,0224,002,3,37,41.808712454,-87.628576793
2023-09-08 07:50:00,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,True,0735,007,17,67,41.767280598,-87.676031371
2023-09-08 15:54:00,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,STREET,True,0322,003,6,69,41.766329531,-87.61044163
2023-09-08 11:08:00,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,CTA TRAIN,True,1834,018,42,8,41.891404732,-87.628061509
2023-09-08 09:21:00,CRIMINAL TRESPASS,TO LAND,HOSPITAL BUILDING / GROUNDS,True,1834,018,2,8,41.895003278,-87.62152816
2023-09-08 16:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,True,1834,018,42,8,41.893349463,-87.623456403
2023-09-08 16:40:00,MOTOR VEHICLE THEFT,AUTOMOBILE,DAY CARE CENTER,True,1834,018,2,8,41.891817526,-87.619367222
2023-09-08 13:46:00,THEFT,OVER $500,DEPARTMENT STORE,True,1433,014,32,24,41.91133731,-87.662615388
2023-09-08 20:30:00,ARSON,ATTEMPT ARSON,RESIDENCE,True,0632,006,6,44,41.741151643,-87.624266823
2023-09-08 15:04:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0524,005,21,53,41.684200957,-87.651851521
2023-09-08 12:56:00,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,True,0313,003,20,42,41.782956541,-87.6120845
2020-09-26 01:32:00,BATTERY,SIMPLE,GAS STATION,True,0932,009,16,61,41.793924612,-87.673580917
2023-09-08 11:30:00,THEFT,FROM BUILDING,OTHER (SPECIFY),True,1811,018,2,7,41.918686768,-87.6603412
2023-09-08 22:15:00,NARCOTICS,POSSESS - HALLUCINOGENS,STREET,True,0314,003,20,42,41.783373035,-87.594707671
2023-09-08 19:35:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,2521,025,31,19,41.929528716,-87.745202589
2023-09-08 01:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0631,006,6,44,41.748621208,-87.608800713
2023-09-08 11:57:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,2422,024,49,1,42.018311737,-87.675866628
2023-09-08 18:15:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,0112,001,34,32,41.882470918,-87.627847625
2023-09-08 09:04:00,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE,True,0832,008,17,66,41.763808927,-87.688111482
2023-09-08 06:06:00,CRIMINAL TRESPASS,TO LAND,APARTMENT,True,0312,003,20,69,41.779196943,-87.615602304
2023-09-08 11:00:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,1833,018,2,8,41.895748941,-87.623620826
2023-09-08 15:15:00,NARCOTICS,POSSESS - PCP,SIDEWALK,True,1011,010,24,29,41.864353945,-87.724327457
2023-09-08 23:17:00,ASSAULT,AGGRAVATED - HANDGUN,STREET,True,0831,008,17,66,41.767590251,-87.702882897
2023-09-08 15:45:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,True,1111,011,37,23,41.898920336,-87.732109503
2023-09-08 17:22:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,0532,005,9,53,41.678552445,-87.62052508
2023-09-08 20:03:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,True,1422,014,26,23,41.906407921,-87.712752843
2023-09-08 14:18:00,BATTERY,SIMPLE,RESTAURANT,True,1912,019,47,3,41.968828629,-87.673503827
2023-09-08 22:52:00,ASSAULT,AGGRAVATED - HANDGUN,GAS STATION,True,0322,003,6,69,41.773405326,-87.625143469
2023-09-08 22:50:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,0922,009,15,58,41.807508117,-87.685512765
2023-09-08 17:38:00,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,True,1512,015,29,25,41.882731476,-87.768205253
2023-09-08 19:35:00,CRIMINAL TRESPASS,TO LAND,OTHER (SPECIFY),True,2022,020,48,77,41.98950771,-87.656796486
2023-09-08 11:25:00,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,True,1112,011,27,23,41.893583154,-87.720241104
2023-09-08 22:02:00,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,True,1132,011,28,26,41.875194566,-87.731248733
2023-09-08 21:52:00,BATTERY,SIMPLE,SIDEWALK,True,2422,024,49,1,42.019809042,-87.669491958
2023-09-08 08:20:00,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,ALLEY,True,1723,017,39,14,41.965915257,-87.727964781
2023-09-08 23:20:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,1024,010,24,29,41.855540636,-87.710234875
2023-09-08 04:45:00,BURGLARY,UNLAWFUL ENTRY,APARTMENT,True,0123,001,34,32,41.87178962,-87.633564301
2023-09-08 08:00:00,BATTERY,SIMPLE,STREET,True,0522,005,9,49,41.68581495,-87.622901465
2023-09-08 15:40:00,BURGLARY,UNLAWFUL ENTRY,CONVENIENCE STORE,True,0122,001,34,32,41.882834231,-87.633855092
2023-09-08 06:04:00,ROBBERY,AGGRAVATED,CONVENIENCE STORE,True,1733,017,33,16,41.950736661,-87.707930056
2023-09-08 20:26:00,NARCOTICS,POSSESS - HALLUCINOGENS,STREET,True,2232,022,9,73,41.713721128,-87.639372621
2020-07-18 22:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,PARK PROPERTY,True,2412,024,40,2,42.004196425,-87.6900482
2021-05-05 15:31:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,1925,019,44,6,41.941161268,-87.642667917
2021-05-30 13:45:00,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,1225,012,28,28,41.872326358,-87.679953348
2021-06-11 10:44:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,True,1611,016,39,11,41.991164132,-87.776656659
2021-06-16 23:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,2422,024,49,1,42.017140356,-87.666892219
2021-06-17 23:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,1234,012,25,31,41.853113331,-87.674580704
2021-06-19 14:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,2413,024,50,2,41.99656754,-87.695944868
2021-06-30 05:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,1234,012,25,31,41.852237677,-87.671675315
2023-05-28 01:50:00,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,True,2433,024,48,77,41.997012686,-87.660465703
2023-02-28 01:05:00,ASSAULT,AGGRAVATED POLICE OFFICER - HANDGUN,RESIDENCE,True,0523,005,9,53,41.659187172,-87.643720388
2023-08-09 16:40:00,ROBBERY,STRONG ARM - NO WEAPON,PARK PROPERTY,True,0114,001,4,32,41.868043292,-87.624099912
2023-07-25 21:45:00,ROBBERY,ARMED - HANDGUN,STREET,True,2533,025,36,19,41.916063562,-87.742148087
2023-01-01 00:00:00,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,True,0733,007,17,68,41.760645062,-87.651574764
2023-03-11 13:41:00,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,0221,002,4,39,41.812505323,-87.604434996
2023-09-09 15:30:00,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,2413,024,40,2,41.990615196,-87.683188577
2023-09-09 19:49:00,NARCOTICS,POSSESS - HEROIN (WHITE),ALLEY,True,1122,011,27,23,41.890463519,-87.719833886
2023-09-09 22:20:00,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,True,0932,009,16,61,41.793978547,-87.668655354
2023-09-09 14:13:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,1132,011,28,26,41.876196592,-87.724035116
2023-09-09 12:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0723,007,16,68,41.7753416,-87.647104136
2023-09-09 14:22:00,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,True,2024,020,48,3,41.974327016,-87.657762544
2023-09-09 08:16:00,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,True,1924,019,44,6,41.947221417,-87.655718257
2023-09-09 20:40:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,0822,008,14,63,41.79338007,-87.712260139
2023-09-09 17:00:00,THEFT,$500 AND UNDER,APARTMENT,True,0133,001,4,35,41.839464759,-87.623233908
2023-09-09 17:00:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,0114,001,42,32,41.885495793,-87.618644375
2023-09-09 20:18:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,0432,004,10,52,41.721326495,-87.537084975
2023-09-09 00:59:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - AMMUNITION,STREET,True,0531,005,9,50,41.692780249,-87.608863865
2023-09-09 00:17:00,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,1133,011,24,29,41.866245207,-87.719775451
2023-09-09 22:49:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESIDENCE - PORCH / HALLWAY,True,1112,011,27,23,41.901236449,-87.720167898
2023-09-09 20:45:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,0934,009,16,61,41.796032531,-87.646017977
2023-09-09 02:16:00,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,STREET,True,1533,015,28,25,41.88013368,-87.753543416
2023-09-09 02:12:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,0611,006,17,71,41.75034678,-87.663894471
2023-09-09 18:53:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,0722,007,6,68,41.773040189,-87.636790618
2023-09-09 08:40:00,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,0532,005,9,53,41.675989111,-87.616534181
2020-08-30 00:23:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - OTHER FIREARM,STREET,True,0713,007,16,67,41.784349127,-87.654623664
2023-09-09 17:03:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,2424,024,49,1,42.016479637,-87.682303293
2023-09-09 20:35:00,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,0235,002,5,41,41.794258384,-87.583925881
2023-09-09 17:16:00,ASSAULT,"AGGRAVATED POLICE OFFICER - HANDS, FISTS, FEET, NO INJURY",PARKING LOT / GARAGE (NON RESIDENTIAL),True,1135,011,28,27,41.872876152,-87.696734663
2023-09-09 12:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0234,002,4,41,41.801935015,-87.59508135
2023-09-09 11:38:00,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,True,0132,001,3,33,41.855190551,-87.623871195
2023-09-09 19:08:00,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),True,2011,020,40,4,41.978173708,-87.692586681
2023-09-09 22:50:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,2525,025,26,20,41.918320523,-87.726596048
2023-09-09 23:33:00,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,True,2422,024,49,1,42.019367171,-87.669956566
2023-09-09 03:57:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0423,004,7,46,41.736707102,-87.556954861
2023-09-09 15:08:00,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,True,1034,010,25,31,41.850280204,-87.681128378
2023-09-09 21:20:00,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,True,1723,017,33,14,41.965845443,-87.723071335
2023-09-09 21:23:00,NARCOTICS,SOLICIT NARCOTICS ON PUBLIC WAY,SIDEWALK,True,1133,011,28,27,41.875412863,-87.713985428
2023-09-09 17:26:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,0114,001,42,32,41.878056784,-87.61742372
2023-09-09 13:09:00,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,1111,011,37,23,41.897200797,-87.726579288
2023-09-09 00:06:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,VACANT LOT / LAND,True,0911,009,12,58,41.824316537,-87.710266215
2023-09-09 23:17:00,ASSAULT,SIMPLE,CHA HALLWAY / STAIRWELL / ELEVATOR,True,0133,001,3,35,41.844112707,-87.628445336
2023-09-09 13:18:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,1732,017,30,21,41.940127152,-87.72110027
2023-09-09 16:22:00,BATTERY,SIMPLE,PARK PROPERTY,True,2024,020,48,3,41.972177117,-87.650603352
2023-09-09 11:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,0624,006,6,69,41.755818807,-87.612615652
2023-09-09 21:33:00,ROBBERY,ARMED - HANDGUN,SMALL RETAIL STORE,True,1921,019,47,5,41.954044565,-87.686343366
2023-09-09 11:08:00,NARCOTICS,POSSESS - CRACK,SIDEWALK,True,1121,011,27,23,41.896248351,-87.712678578
2020-06-23 20:29:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,0522,005,9,53,41.677991805,-87.62572562
2023-09-09 12:30:00,NARCOTICS,POSSESS - COCAINE,STREET,True,0414,004,8,46,41.751565305,-87.579288373
2023-09-09 21:22:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,1111,011,37,23,41.888906836,-87.725897552
2023-09-09 21:08:00,THEFT,$500 AND UNDER,GAS STATION,True,0322,003,6,69,41.773405326,-87.625143469
2023-09-09 19:46:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,0712,007,16,68,41.786932247,-87.651505334
2023-09-09 02:44:00,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,CONVENIENCE STORE,True,1832,018,42,8,41.892649581,-87.629682213
2023-09-09 18:06:00,NARCOTICS,POSSESS - HEROIN (WHITE),PARK PROPERTY,True,1123,011,28,27,41.884401003,-87.714629424
2023-09-09 21:06:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0823,008,14,66,41.777996205,-87.706315266
2023-09-09 03:17:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - YARD (FRONT / BACK),True,0725,007,16,67,41.771386987,-87.659141052
2023-09-09 15:35:00,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,True,1113,011,28,25,41.884511709,-87.740294395
2023-09-09 23:12:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0931,009,15,61,41.8085271,-87.672653492
2023-09-09 18:46:00,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,CTA PLATFORM,True,0123,001,4,32,41.867428687,-87.626342565
2023-09-09 06:00:00,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SIDEWALK,True,0624,006,6,69,41.754061878,-87.607728018
2023-09-09 20:30:00,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,True,1522,015,29,25,41.874804106,-87.758408981
2023-09-09 12:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,0922,009,12,58,41.814907114,-87.694407363
2023-09-09 17:11:00,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,RESIDENCE - YARD (FRONT / BACK),True,0621,006,17,71,41.753363637,-87.647752417
2023-09-09 11:06:00,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,True,2212,022,19,75,41.696675418,-87.662360559
2023-09-09 00:25:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,0823,008,15,66,41.780113408,-87.697077355
2023-09-09 19:41:00,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,STREET,True,0112,001,34,32,41.881722193,-87.624356274
2023-09-09 20:13:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,1812,018,43,7,41.92174884,-87.652809416
2023-09-09 17:20:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESIDENCE - YARD (FRONT / BACK),True,2233,022,21,49,41.704419179,-87.635510292
2023-09-09 23:38:00,OTHER OFFENSE,VEHICLE TITLE / REGISTRATION OFFENSE,GAS STATION,True,0323,003,6,69,41.758304581,-87.620885702
2023-09-09 10:24:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,ALLEY,True,0431,004,10,51,41.722705185,-87.556075794
2023-09-09 22:04:00,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,True,2011,020,40,4,41.978052908,-87.692576858
2023-09-09 18:06:00,CONCEALED CARRY LICENSE VIOLATION,OTHER,STREET,True,0133,001,3,35,41.840672583,-87.629084946
2023-09-09 19:25:00,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,True,2031,020,40,4,41.96938944,-87.700488807
2023-09-09 02:30:00,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,True,1224,012,27,28,41.879718368,-87.669254755
2023-09-09 22:39:00,ROBBERY,ARMED - HANDGUN,GAS STATION,True,0224,002,3,38,41.808833439,-87.622824022
2023-09-09 22:44:00,BATTERY,SIMPLE,SIDEWALK,True,1923,019,44,6,41.948050641,-87.657194575
2023-07-01 00:01:00,SEX OFFENSE,INDECENT SOLICITATION OF A CHILD,CTA BUS STOP,True,2512,025,36,19,41.923674293,-87.786077442
2023-07-09 16:00:00,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,True,0924,009,15,61,41.815219781,-87.666374143
2023-07-27 23:14:00,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, SERIOUS INJURY",SIDEWALK,True,0532,005,9,53,41.677830552,-87.620503762
2023-08-06 18:29:00,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,True,0733,007,17,68,41.764227396,-87.644385503
2023-08-10 19:15:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,PARK PROPERTY,True,0114,001,4,32,41.867897834,-87.624097849
2023-08-14 11:46:00,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,SIDEWALK,True,0511,005,9,49,41.707932048,-87.628338198
2023-08-16 02:15:00,ASSAULT,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),True,0312,003,20,69,41.777950825,-87.615568537
2023-08-31 15:40:00,ASSAULT,AGGRAVATED POLICE OFFICER - HANDGUN,HIGHWAY / EXPRESSWAY,True,0121,001,34,28,41.883168267,-87.643711477
2023-09-03 08:35:00,ROBBERY,STRONG ARM - NO WEAPON,GROCERY FOOD STORE,True,2422,024,49,1,42.019399237,-87.675049485
2023-09-05 23:22:00,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",RESIDENCE - YARD (FRONT / BACK),True,0631,006,6,44,41.746695863,-87.611163959
2023-09-10 18:46:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0723,007,20,68,41.777309867,-87.640802922
2023-09-10 14:08:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,2413,024,40,2,41.995399225,-87.675638992
2023-09-10 18:03:00,ARSON,AGGRAVATED,APARTMENT,True,0212,002,4,35,41.828762287,-87.614436164
2023-09-10 22:31:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,GAS STATION,True,0531,005,9,50,41.692364149,-87.605987023
2023-09-10 18:46:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,1122,011,28,26,41.881088655,-87.720764494
2023-09-10 13:20:00,THEFT,RETAIL THEFT,DRUG STORE,True,2023,020,48,77,41.976814727,-87.659880317
2023-09-10 10:37:00,ASSAULT,AGGRAVATED - HANDGUN,HOTEL / MOTEL,True,2232,022,21,73,41.711714647,-87.642954141
2023-09-10 18:00:00,THEFT,RETAIL THEFT,SPORTS ARENA / STADIUM,True,0132,001,4,33,41.862046996,-87.609566404
2023-09-10 10:25:00,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,0333,003,5,43,41.76320302,-87.576238128
2023-09-10 18:05:00,ASSAULT,SIMPLE,SIDEWALK,True,0732,007,6,68,41.76463904,-87.643013869
2023-09-10 19:34:00,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,True,0733,007,17,68,41.764191537,-87.648025699
2023-09-10 17:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,1434,014,32,22,41.915955168,-87.676741892
2020-06-30 17:17:00,NARCOTICS,FOUND SUSPECT NARCOTICS,SIDEWALK,True,2232,022,34,73,41.699558518,-87.650510303
2023-09-10 08:33:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,True,1523,015,37,25,41.888309133,-87.765140918
2023-09-10 17:00:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,1915,019,46,3,41.961158296,-87.652309344
2023-09-10 07:45:00,ASSAULT,SIMPLE,RESIDENCE - YARD (FRONT / BACK),True,0822,008,14,63,41.791003617,-87.704710717
2023-09-10 19:01:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,GAS STATION,True,0632,006,6,44,41.736886394,-87.624170849
2023-09-10 19:52:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,0432,004,10,52,41.703597138,-87.538911382
2023-09-10 02:35:00,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,True,2534,025,36,23,41.906585509,-87.733782555
2023-09-10 00:38:00,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,RESIDENCE,True,2531,025,29,25,41.914282447,-87.772207283
2023-09-10 13:30:00,BATTERY,SIMPLE,GROCERY FOOD STORE,True,1822,018,27,8,41.909240284,-87.65274758
2023-09-10 12:01:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,1834,018,42,8,41.892753031,-87.624193896
2023-09-10 19:25:00,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,True,2412,024,50,2,41.997800745,-87.685837792
2023-09-10 13:30:00,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,True,0735,007,17,67,41.76615842,-87.66749468
2023-09-10 10:15:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,2233,022,21,49,41.69364566,-87.635176394
2023-09-10 00:30:00,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,True,0822,008,23,62,41.799847633,-87.717222179
2023-09-10 23:53:00,WEAPONS VIOLATION,UNLAWFUL POSSESSION - AMMUNITION,STREET,True,2012,020,40,77,41.986195024,-87.669410942
2023-09-10 17:12:00,PUBLIC PEACE VIOLATION,OTHER VIOLATION,SIDEWALK,True,1813,018,43,7,41.914666958,-87.639217115
2023-09-10 00:13:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,0724,007,17,67,41.769539234,-87.656664006
2023-09-10 01:09:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,2233,022,21,49,41.686202413,-87.640971754
